Tanggal,Hari,Bulan,Tahun,Rayon,Weekend,Libur_Nasional,Jumlah Jukir,Total_Pendapatan
2024-09-05,Kamis,9,2024,5,0,0,70,2083000
2024-09-06,Jumat,9,2024,1,0,0,80,1201000
2024-09-06,Jumat,9,2024,2,0,0,82,1940000
2024-09-06,Jumat,9,2024,3,0,0,66,2117000
2024-09-06,Jumat,9,2024,4,0,0,122,1800000
2024-09-06,Jumat,9,2024,5,0,0,70,2057000
2024-09-07,Sabtu,9,2024,1,1,0,80,900000
2024-09-07,Sabtu,9,2024,2,1,0,82,1920000
2024-09-07,Sabtu,9,2024,3,1,0,66,1996000
2024-09-07,Sabtu,9,2024,4,1,0,122,1506000
2024-09-07,Sabtu,9,2024,5,1,0,70,2070000
2024-09-08,Minggu,9,2024,1,1,0,80,200000
2024-09-08,Minggu,9,2024,2,1,0,82,741000
2024-09-08,Minggu,9,2024,3,1,0,66,204000
2024-09-08,Minggu,9,2024,4,1,0,122,826000
2024-09-08,Minggu,9,2024,5,1,0,70,183000
2024-09-09,Senin,9,2024,1,0,0,80,1214000
2024-09-09,Senin,9,2024,2,0,0,82,1935000
2024-09-09,Senin,9,2024,3,0,0,66,2103000
2024-09-09,Senin,9,2024,4,0,0,122,1975000
2024-09-09,Senin,9,2024,5,0,0,70,2116000
2024-09-10,Selasa,9,2024,1,0,0,80,1322000
2024-09-10,Selasa,9,2024,2,0,0,82,1955000
2024-09-10,Selasa,9,2024,3,0,0,66,2136000
2024-09-10,Selasa,9,2024,4,0,0,122,1731000
2024-09-10,Selasa,9,2024,5,0,0,70,2124000
2024-09-11,Rabu,9,2024,1,0,0,80,1301000
2024-09-11,Rabu,9,2024,2,0,0,82,1927000
2024-09-11,Rabu,9,2024,3,0,0,66,2004000
2024-09-11,Rabu,9,2024,4,0,0,122,2005000
2024-09-11,Rabu,9,2024,5,0,0,70,2139000
2024-09-12,Kamis,9,2024,1,0,0,80,1280000
2024-09-12,Kamis,9,2024,2,0,0,82,1916000
2024-09-12,Kamis,9,2024,3,0,0,66,2089000
2024-09-12,Kamis,9,2024,4,0,0,122,1980000
2024-09-12,Kamis,9,2024,5,0,0,70,2120000
2024-09-13,Jumat,9,2024,1,0,0,80,1320000
2024-09-13,Jumat,9,2024,2,0,0,82,1923000
2024-09-13,Jumat,9,2024,3,0,0,66,2109000
2024-09-13,Jumat,9,2024,4,0,0,122,1917000
2024-09-13,Jumat,9,2024,5,0,0,70,2151000
2024-09-14,Sabtu,9,2024,1,1,0,80,1078000
2024-09-14,Sabtu,9,2024,2,1,0,82,1931000
2024-09-14,Sabtu,9,2024,3,1,0,66,2014000
2024-09-14,Sabtu,9,2024,4,1,0,122,1672000
2024-09-14,Sabtu,9,2024,5,1,0,70,2180000
2024-09-15,Minggu,9,2024,1,1,0,80,301000
2024-09-15,Minggu,9,2024,2,1,0,82,754000
2024-09-15,Minggu,9,2024,3,1,0,66,230000
2024-09-15,Minggu,9,2024,4,1,0,122,1050000
2024-09-15,Minggu,9,2024,5,1,0,70,183000
2024-09-16,Senin,9,2024,1,0,0,80,834000
2024-09-16,Senin,9,2024,2,0,0,82,1219000
2024-09-16,Senin,9,2024,3,0,0,66,1688000
2024-09-16,Senin,9,2024,4,0,0,122,1064000
2024-09-16,Senin,9,2024,5,0,0,70,974000
2024-09-17,Selasa,9,2024,1,0,0,80,1237000
2024-09-17,Selasa,9,2024,2,0,0,82,1840000
2024-09-17,Selasa,9,2024,3,0,0,66,2113000
2024-09-17,Selasa,9,2024,4,0,0,122,2012000
2024-09-17,Selasa,9,2024,5,0,0,70,2144000
2024-09-18,Rabu,9,2024,1,0,0,80,1330000
2024-09-18,Rabu,9,2024,2,0,0,82,1951000
2024-09-18,Rabu,9,2024,3,0,0,66,2010000
2024-09-18,Rabu,9,2024,4,0,0,122,1992000
2024-09-18,Rabu,9,2024,5,0,0,70,2111000
2024-09-19,Kamis,9,2024,1,0,0,80,1352000
2024-09-19,Kamis,9,2024,2,0,0,82,1953000
2024-09-19,Kamis,9,2024,3,0,0,66,2091000
2024-09-19,Kamis,9,2024,4,0,0,122,1919000
2024-09-19,Kamis,9,2024,5,0,0,70,2004000
2024-09-20,Jumat,9,2024,1,0,0,80,1226000
2024-09-20,Jumat,9,2024,2,0,0,82,1958000
2024-09-20,Jumat,9,2024,3,0,0,66,2124000
2024-09-20,Jumat,9,2024,4,0,0,122,1913000
2024-09-20,Jumat,9,2024,5,0,0,70,2013000
2024-09-21,Sabtu,9,2024,1,1,0,80,1128000
2024-09-21,Sabtu,9,2024,2,1,0,82,1893000
2024-09-21,Sabtu,9,2024,3,1,0,66,1961000
2024-09-21,Sabtu,9,2024,4,1,0,122,1540000
2024-09-21,Sabtu,9,2024,5,1,0,70,2085000
2024-09-22,Minggu,9,2024,1,1,0,80,309000
2024-09-22,Minggu,9,2024,2,1,0,82,750000
2024-09-22,Minggu,9,2024,3,1,0,66,230000
2024-09-22,Minggu,9,2024,4,1,0,122,920000
2024-09-22,Minggu,9,2024,5,1,0,70,183000
2024-09-23,Senin,9,2024,1,0,0,80,1252000
2024-09-23,Senin,9,2024,2,0,0,82,1931000
2024-09-23,Senin,9,2024,3,0,0,66,2108000
2024-09-23,Senin,9,2024,4,0,0,122,1954000
2024-09-23,Senin,9,2024,5,0,0,70,2166000
2024-09-24,Selasa,9,2024,1,0,0,80,1353000
2024-09-24,Selasa,9,2024,2,0,0,82,1955000
2024-09-24,Selasa,9,2024,3,0,0,66,2073000
2024-09-24,Selasa,9,2024,4,0,0,122,1896000
2024-09-24,Selasa,9,2024,5,0,0,70,2100000
2024-09-25,Rabu,9,2024,1,0,0,80,1321000
2024-09-25,Rabu,9,2024,2,0,0,82,1958000
2024-09-25,Rabu,9,2024,3,0,0,66,2048000
2024-09-25,Rabu,9,2024,4,0,0,122,1900000
2024-09-25,Rabu,9,2024,5,0,0,70,2154000
2024-09-26,Kamis,9,2024,1,0,0,80,1176000
2024-09-26,Kamis,9,2024,2,0,0,82,1954000
2024-09-26,Kamis,9,2024,3,0,0,66,2118000
2024-09-26,Kamis,9,2024,4,0,0,122,1726000
2024-09-26,Kamis,9,2024,5,0,0,70,2111000
2024-09-27,Jumat,9,2024,1,0,0,80,1282000
2024-09-27,Jumat,9,2024,2,0,0,82,1962000
2024-09-27,Jumat,9,2024,3,0,0,66,2137000
2024-09-27,Jumat,9,2024,4,0,0,122,1856000
2024-09-27,Jumat,9,2024,5,0,0,70,2123000
2024-09-28,Sabtu,9,2024,1,1,0,80,1105000
2024-09-28,Sabtu,9,2024,2,1,0,82,1940000
2024-09-28,Sabtu,9,2024,3,1,0,66,2070000
2024-09-28,Sabtu,9,2024,4,1,0,122,1634000
2024-09-28,Sabtu,9,2024,5,1,0,70,2162000
2024-09-29,Minggu,9,2024,1,1,0,80,381000
2024-09-29,Minggu,9,2024,2,1,0,82,825000
2024-09-29,Minggu,9,2024,3,1,0,66,250000
2024-09-29,Minggu,9,2024,4,1,0,122,712000
2024-09-29,Minggu,9,2024,5,1,0,70,183000
2024-09-30,Senin,9,2024,1,0,0,80,1276000
2024-09-30,Senin,9,2024,2,0,0,82,1950000
2024-09-30,Senin,9,2024,3,0,0,66,2085000
2024-09-30,Senin,9,2024,4,0,0,122,2004000
2024-09-30,Senin,9,2024,5,0,0,70,2132000
2024-10-01,Selasa,10,2024,1,0,0,80,1297000
2024-10-01,Selasa,10,2024,2,0,0,82,1964000
2024-10-01,Selasa,10,2024,3,0,0,66,2111000
2024-10-01,Selasa,10,2024,4,0,0,122,1871000
2024-10-01,Selasa,10,2024,5,0,0,70,2147000
2024-10-02,Rabu,10,2024,1,0,0,80,1239000
2024-10-02,Rabu,10,2024,2,0,0,82,1966000
2024-10-02,Rabu,10,2024,3,0,0,66,2001000
2024-10-02,Rabu,10,2024,4,0,0,122,1932000
2024-10-02,Rabu,10,2024,5,0,0,70,2152000
2024-10-03,Kamis,10,2024,1,0,0,80,1235000
2024-10-03,Kamis,10,2024,2,0,0,82,1970000
2024-10-03,Kamis,10,2024,3,0,0,66,2134000
2024-10-03,Kamis,10,2024,4,0,0,122,1928000
2024-10-03,Kamis,10,2024,5,0,0,70,2141000
2024-10-04,Jumat,10,2024,1,0,0,80,1253000
2024-10-04,Jumat,10,2024,2,0,0,82,1973000
2024-10-04,Jumat,10,2024,3,0,0,66,2106000
2024-10-04,Jumat,10,2024,4,0,0,122,1814000
2024-10-04,Jumat,10,2024,5,0,0,70,2161000
2024-10-05,Sabtu,10,2024,1,1,0,80,1100000
2024-10-05,Sabtu,10,2024,2,1,0,82,1900000
2024-10-05,Sabtu,10,2024,3,1,0,66,2044000
2024-10-05,Sabtu,10,2024,4,1,0,122,1608000
2024-10-05,Sabtu,10,2024,5,1,0,70,2145000
2024-10-06,Minggu,10,2024,1,1,0,80,347000
2024-10-06,Minggu,10,2024,2,1,0,82,810000
2024-10-06,Minggu,10,2024,3,1,0,66,250000
2024-10-06,Minggu,10,2024,4,1,0,122,658000
2024-10-06,Minggu,10,2024,5,1,0,70,183000
2024-10-07,Senin,10,2024,1,0,0,80,1318000
2024-10-07,Senin,10,2024,2,0,0,82,1969000
2024-10-07,Senin,10,2024,3,0,0,66,2084000
2024-10-07,Senin,10,2024,4,0,0,122,1916000
2024-10-07,Senin,10,2024,5,0,0,70,2155000
2024-10-08,Selasa,10,2024,1,0,0,80,1194000
2024-10-08,Selasa,10,2024,2,0,0,82,1964000
2024-10-08,Selasa,10,2024,3,0,0,66,2120000
2024-10-08,Selasa,10,2024,4,0,0,122,1961000
2024-10-08,Selasa,10,2024,5,0,0,70,2053000
2024-10-09,Rabu,10,2024,1,0,0,80,1327000
2024-10-09,Rabu,10,2024,2,0,0,82,1964000
2024-10-09,Rabu,10,2024,3,0,0,66,2052000
2024-10-09,Rabu,10,2024,4,0,0,122,1900000
2024-10-09,Rabu,10,2024,5,0,0,70,2144000
2024-10-10,Kamis,10,2024,1,0,0,80,1182000
2024-10-10,Kamis,10,2024,2,0,0,82,1961000
2024-10-10,Kamis,10,2024,3,0,0,66,2067000
2024-10-10,Kamis,10,2024,4,0,0,122,1972000
2024-10-10,Kamis,10,2024,5,0,0,70,2100000
2024-10-11,Jumat,10,2024,1,0,0,80,1300000
2024-10-11,Jumat,10,2024,2,0,0,82,1986000
2024-10-11,Jumat,10,2024,3,0,0,66,2102000
2024-10-11,Jumat,10,2024,4,0,0,122,1799000
2024-10-11,Jumat,10,2024,5,0,0,70,2155000
2024-10-12,Sabtu,10,2024,1,1,0,80,1000000
2024-10-12,Sabtu,10,2024,2,1,0,82,1942000
2024-10-12,Sabtu,10,2024,3,1,0,66,2051000
2024-10-12,Sabtu,10,2024,4,1,0,122,1655000
2024-10-12,Sabtu,10,2024,5,1,0,70,2144000
2024-10-13,Minggu,10,2024,1,1,0,80,300000
2024-10-13,Minggu,10,2024,2,1,0,82,815000
2024-10-13,Minggu,10,2024,3,1,0,66,250000
2024-10-13,Minggu,10,2024,4,1,0,122,616000
2024-10-13,Minggu,10,2024,5,1,0,70,168000
2024-10-14,Senin,10,2024,1,0,0,80,1259000
2024-10-14,Senin,10,2024,2,0,0,82,1974000
2024-10-14,Senin,10,2024,3,0,0,66,2098000
2024-10-14,Senin,10,2024,4,0,0,122,1905000
2024-10-14,Senin,10,2024,5,0,0,70,2142000
2024-10-15,Selasa,10,2024,1,0,0,80,1221000
2024-10-15,Selasa,10,2024,2,0,0,82,1966000
2024-10-15,Selasa,10,2024,3,0,0,66,2111000
2024-10-15,Selasa,10,2024,4,0,0,122,1953000
2024-10-15,Selasa,10,2024,5,0,0,70,2117000
2024-10-16,Rabu,10,2024,1,0,0,80,1257000
2024-10-16,Rabu,10,2024,2,0,0,82,1962000
2024-10-16,Rabu,10,2024,3,0,0,66,2051000
2024-10-16,Rabu,10,2024,4,0,0,122,1812000
2024-10-16,Rabu,10,2024,5,0,0,70,2108000
2024-10-17,Kamis,10,2024,1,0,0,80,1205000
2024-10-17,Kamis,10,2024,2,0,0,82,1966000
2024-10-17,Kamis,10,2024,3,0,0,66,2082000
2024-10-17,Kamis,10,2024,4,0,0,122,1912000
2024-10-17,Kamis,10,2024,5,0,0,70,2071000
2024-10-18,Jumat,10,2024,1,0,0,80,1200000
2024-10-18,Jumat,10,2024,2,0,0,82,1962000
2024-10-18,Jumat,10,2024,3,0,0,66,2124000
2024-10-18,Jumat,10,2024,4,0,0,122,1828000
2024-10-18,Jumat,10,2024,5,0,0,70,2105000
2024-10-19,Sabtu,10,2024,1,1,0,80,1000000
2024-10-19,Sabtu,10,2024,2,1,0,82,1915000
2024-10-19,Sabtu,10,2024,3,1,0,66,2041000
2024-10-19,Sabtu,10,2024,4,1,0,122,1643000
2024-10-19,Sabtu,10,2024,5,1,0,70,2115000
2024-10-20,Minggu,10,2024,1,1,0,80,250000
2024-10-20,Minggu,10,2024,2,1,0,82,812000
2024-10-20,Minggu,10,2024,3,1,0,66,250000
2024-10-20,Minggu,10,2024,4,1,0,122,683000
2024-10-20,Minggu,10,2024,5,1,0,70,168000
2024-10-21,Senin,10,2024,1,0,0,80,1252000
2024-10-21,Senin,10,2024,2,0,0,82,1937000
2024-10-21,Senin,10,2024,3,0,0,66,2076000
2024-10-21,Senin,10,2024,4,0,0,122,1924000
2024-10-21,Senin,10,2024,5,0,0,70,2133000
2024-10-22,Selasa,10,2024,1,0,0,80,1218000
2024-10-22,Selasa,10,2024,2,0,0,82,1903000
2024-10-22,Selasa,10,2024,3,0,0,66,2080000
2024-10-22,Selasa,10,2024,4,0,0,122,1929000
2024-10-22,Selasa,10,2024,5,0,0,70,2046000
2024-10-23,Rabu,10,2024,1,0,0,80,1237000
2024-10-23,Rabu,10,2024,2,0,0,82,1953000
2024-10-23,Rabu,10,2024,3,0,0,66,2033000
2024-10-23,Rabu,10,2024,4,0,0,122,1906000
2024-10-23,Rabu,10,2024,5,0,0,70,2118000
2024-10-24,Kamis,10,2024,1,0,0,80,1241000
2024-10-24,Kamis,10,2024,2,0,0,82,1900000
2024-10-24,Kamis,10,2024,3,0,0,66,2081000
2024-10-24,Kamis,10,2024,4,0,0,122,1979000
2024-10-24,Kamis,10,2024,5,0,0,70,2000000
2024-10-25,Jumat,10,2024,1,0,0,80,1200000
2024-10-25,Jumat,10,2024,2,0,0,82,1950000
2024-10-25,Jumat,10,2024,3,0,0,66,2123000
2024-10-25,Jumat,10,2024,4,0,0,122,1900000
2024-10-25,Jumat,10,2024,5,0,0,70,2098000
2024-10-26,Sabtu,10,2024,1,1,0,80,1000000
2024-10-26,Sabtu,10,2024,2,1,0,82,1952000
2024-10-26,Sabtu,10,2024,3,1,0,66,2021000
2024-10-26,Sabtu,10,2024,4,1,0,122,1620000
2024-10-26,Sabtu,10,2024,5,1,0,70,2100000
2024-10-27,Minggu,10,2024,1,1,0,80,250000
2024-10-27,Minggu,10,2024,2,1,0,82,815000
2024-10-27,Minggu,10,2024,3,1,0,66,250000
2024-10-27,Minggu,10,2024,4,1,0,122,601000
2024-10-27,Minggu,10,2024,5,1,0,70,168000
2024-10-28,Senin,10,2024,1,0,0,80,1228000
2024-10-28,Senin,10,2024,2,0,0,82,1959000
2024-10-28,Senin,10,2024,3,0,0,66,2120000
2024-10-28,Senin,10,2024,4,0,0,122,1900000
2024-10-28,Senin,10,2024,5,0,0,70,2124000
2024-10-29,Selasa,10,2024,1,0,0,80,1238000
2024-10-29,Selasa,10,2024,2,0,0,82,1955000
2024-10-29,Selasa,10,2024,3,0,0,66,2071000
2024-10-29,Selasa,10,2024,4,0,0,122,1906000
2024-10-29,Selasa,10,2024,5,0,0,70,2149000
2024-10-30,Rabu,10,2024,1,0,0,80,1208000
2024-10-30,Rabu,10,2024,2,0,0,82,1941000
2024-10-30,Rabu,10,2024,3,0,0,66,2001000
2024-10-30,Rabu,10,2024,4,0,0,122,1903000
2024-10-30,Rabu,10,2024,5,0,0,70,2132000
2024-10-31,Kamis,10,2024,1,0,0,80,1152000
2024-10-31,Kamis,10,2024,2,0,0,82,1916000
2024-10-31,Kamis,10,2024,3,0,0,66,2057000
2024-10-31,Kamis,10,2024,4,0,0,122,1915000
2024-10-31,Kamis,10,2024,5,0,0,70,2071000
2024-11-01,Jumat,11,2024,1,0,0,80,1200000
2024-11-01,Jumat,11,2024,2,0,0,82,1960000
2024-11-01,Jumat,11,2024,3,0,0,66,2100000
2024-11-01,Jumat,11,2024,4,0,0,122,1903000
2024-11-01,Jumat,11,2024,5,0,0,70,2124000
2024-11-02,Sabtu,11,2024,1,1,0,80,946000
2024-11-02,Sabtu,11,2024,2,1,0,82,1953000
2024-11-02,Sabtu,11,2024,3,1,0,66,2079000
2024-11-02,Sabtu,11,2024,4,1,0,122,1545000
2024-11-02,Sabtu,11,2024,5,1,0,70,2123000
2024-11-03,Minggu,11,2024,1,1,0,80,200000
2024-11-03,Minggu,11,2024,2,1,0,82,807000
2024-11-03,Minggu,11,2024,3,1,0,66,250000
2024-11-03,Minggu,11,2024,4,1,0,122,622000
2024-11-03,Minggu,11,2024,5,1,0,70,168000
2024-11-04,Senin,11,2024,1,0,0,80,1224000
2024-11-04,Senin,11,2024,2,0,0,82,1970000
2024-11-04,Senin,11,2024,3,0,0,66,2107000
2024-11-04,Senin,11,2024,4,0,0,122,1854000
2024-11-04,Senin,11,2024,5,0,0,70,2138000
2024-11-05,Selasa,11,2024,1,0,0,80,1238000
2024-11-05,Selasa,11,2024,2,0,0,82,1953000
2024-11-05,Selasa,11,2024,3,0,0,66,2119000
2024-11-05,Selasa,11,2024,4,0,0,122,1902000
2024-11-05,Selasa,11,2024,5,0,0,70,2147000
2024-11-06,Rabu,11,2024,1,0,0,80,1269000
2024-11-06,Rabu,11,2024,2,0,0,82,1941000
2024-11-06,Rabu,11,2024,3,0,0,66,2036000
2024-11-06,Rabu,11,2024,4,0,0,122,1918000
2024-11-06,Rabu,11,2024,5,0,0,70,2148000
2024-11-07,Kamis,11,2024,1,0,0,80,1234000
2024-11-07,Kamis,11,2024,2,0,0,82,1958000
2024-11-07,Kamis,11,2024,3,0,0,66,2106000
2024-11-07,Kamis,11,2024,4,0,0,122,1937000
2024-11-07,Kamis,11,2024,5,0,0,70,2121000
2024-11-08,Jumat,11,2024,1,0,0,80,1222000
2024-11-08,Jumat,11,2024,2,0,0,82,1940000
2024-11-08,Jumat,11,2024,3,0,0,66,2051000
2024-11-08,Jumat,11,2024,4,0,0,122,1785000
2024-11-08,Jumat,11,2024,5,0,0,70,2101000
2024-11-09,Sabtu,11,2024,1,1,0,80,1000000
2024-11-09,Sabtu,11,2024,2,1,0,82,1900000
2024-11-09,Sabtu,11,2024,3,1,0,66,2056000
2024-11-09,Sabtu,11,2024,4,1,0,122,1603000
2024-11-09,Sabtu,11,2024,5,1,0,70,2150000
2024-11-10,Minggu,11,2024,1,1,0,80,300000
2024-11-10,Minggu,11,2024,2,1,0,82,810000
2024-11-10,Minggu,11,2024,3,1,0,66,250000
2024-11-10,Minggu,11,2024,4,1,0,122,637000
2024-11-10,Minggu,11,2024,5,1,0,70,168000
2024-11-11,Senin,11,2024,1,0,0,80,1150000
2024-11-11,Senin,11,2024,2,0,0,82,1709000
2024-11-11,Senin,11,2024,3,0,0,66,2049000
2024-11-11,Senin,11,2024,4,0,0,122,1601000
2024-11-11,Senin,11,2024,5,0,0,70,2036000
2024-11-12,Selasa,11,2024,1,0,0,80,1238000
2024-11-12,Selasa,11,2024,2,0,0,82,1950000
2024-11-12,Selasa,11,2024,3,0,0,66,2058000
2024-11-12,Selasa,11,2024,4,0,0,122,1883000
2024-11-12,Selasa,11,2024,5,0,0,70,2100000
2024-11-13,Rabu,11,2024,1,0,0,80,1216000
2024-11-13,Rabu,11,2024,2,0,0,82,1960000
2024-11-13,Rabu,11,2024,3,0,0,66,2028000
2024-11-13,Rabu,11,2024,4,0,0,122,1903000
2024-11-13,Rabu,11,2024,5,0,0,70,2133000
2024-11-14,Kamis,11,2024,1,0,0,80,1249000
2024-11-14,Kamis,11,2024,2,0,0,82,1953000
2024-11-14,Kamis,11,2024,3,0,0,66,2054000
2024-11-14,Kamis,11,2024,4,0,0,122,1902000
2024-11-14,Kamis,11,2024,5,0,0,70,2080000
2024-11-15,Jumat,11,2024,1,0,0,80,1152000
2024-11-15,Jumat,11,2024,2,0,0,82,1963000
2024-11-15,Jumat,11,2024,3,0,0,66,2081000
2024-11-15,Jumat,11,2024,4,0,0,122,1900000
2024-11-15,Jumat,11,2024,5,0,0,70,2140000
2024-11-16,Sabtu,11,2024,1,1,0,80,1060000
2024-11-16,Sabtu,11,2024,2,1,0,82,1906000
2024-11-16,Sabtu,11,2024,3,1,0,66,2050000
2024-11-16,Sabtu,11,2024,4,1,0,122,1546000
2024-11-16,Sabtu,11,2024,5,1,0,70,2118000
2024-11-17,Minggu,11,2024,1,1,0,80,300000
2024-11-17,Minggu,11,2024,2,1,0,82,810000
2024-11-17,Minggu,11,2024,3,1,0,66,250000
2024-11-17,Minggu,11,2024,4,1,0,122,601000
2024-11-17,Minggu,11,2024,5,1,0,70,168000
2024-11-18,Senin,11,2024,1,0,0,80,1300000
2024-11-18,Senin,11,2024,2,0,0,82,1962000
2024-11-18,Senin,11,2024,3,0,0,66,2060000
2024-11-18,Senin,11,2024,4,0,0,122,1872000
2024-11-18,Senin,11,2024,5,0,0,70,2094000
2024-11-19,Selasa,11,2024,1,0,0,80,1310000
2024-11-19,Selasa,11,2024,2,0,0,82,1807000
2024-11-19,Selasa,11,2024,3,0,0,66,2057000
2024-11-19,Selasa,11,2024,4,0,0,122,1904000
2024-11-19,Selasa,11,2024,5,0,0,70,2004000
2024-11-20,Rabu,11,2024,1,0,0,80,1210000
2024-11-20,Rabu,11,2024,2,0,0,82,1974000
2024-11-20,Rabu,11,2024,3,0,0,66,2033000
2024-11-20,Rabu,11,2024,4,0,0,122,1900000
2024-11-20,Rabu,11,2024,5,0,0,70,2100000
2024-11-21,Kamis,11,2024,1,0,0,80,1294000
2024-11-21,Kamis,11,2024,2,0,0,82,1967000
2024-11-21,Kamis,11,2024,3,0,0,66,2093000
2024-11-21,Kamis,11,2024,4,0,0,122,1902000
2024-11-21,Kamis,11,2024,5,0,0,70,2066000
2024-11-22,Jumat,11,2024,1,0,0,80,1186000
2024-11-22,Jumat,11,2024,2,0,0,82,1967000
2024-11-22,Jumat,11,2024,3,0,0,66,2078000
2024-11-22,Jumat,11,2024,4,0,0,122,1902000
2024-11-22,Jumat,11,2024,5,0,0,70,2129000
2024-11-23,Sabtu,11,2024,1,1,0,80,1192000
2024-11-23,Sabtu,11,2024,2,1,0,82,1948000
2024-11-23,Sabtu,11,2024,3,1,0,66,2048000
2024-11-23,Sabtu,11,2024,4,1,0,122,1508000
2024-11-23,Sabtu,11,2024,5,1,0,70,2126000
2024-11-24,Minggu,11,2024,1,1,0,80,375000
2024-11-24,Minggu,11,2024,2,1,0,82,810000
2024-11-24,Minggu,11,2024,3,1,0,66,250000
2024-11-24,Minggu,11,2024,4,1,0,122,600000
2024-11-24,Minggu,11,2024,5,1,0,70,168000
2024-11-25,Senin,11,2024,1,0,0,80,1259000
2024-11-25,Senin,11,2024,2,0,0,82,1967000
2024-11-25,Senin,11,2024,3,0,0,66,2042000
2024-11-25,Senin,11,2024,4,0,0,122,1900000
2024-11-25,Senin,11,2024,5,0,0,70,2162000
2024-11-26,Selasa,11,2024,1,0,0,80,1172000
2024-11-26,Selasa,11,2024,2,0,0,82,1918000
2024-11-26,Selasa,11,2024,3,0,0,66,2074000
2024-11-26,Selasa,11,2024,4,0,0,122,1467000
2024-11-26,Selasa,11,2024,5,0,0,70,2123000
2024-11-27,Rabu,11,2024,1,0,0,80,142000
2024-11-27,Rabu,11,2024,2,0,0,82,645000
2024-11-27,Rabu,11,2024,3,0,0,66,822000
2024-11-27,Rabu,11,2024,4,0,0,122,529000
2024-11-27,Rabu,11,2024,5,0,0,70,473000
2024-11-28,Kamis,11,2024,1,0,0,80,1200000
2024-11-28,Kamis,11,2024,2,0,0,82,1903000
2024-11-28,Kamis,11,2024,3,0,0,66,2043000
2024-11-28,Kamis,11,2024,4,0,0,122,1911000
2024-11-28,Kamis,11,2024,5,0,0,70,2075000
2024-11-29,Jumat,11,2024,1,0,0,80,1183000
2024-11-29,Jumat,11,2024,2,0,0,82,1929000
2024-11-29,Jumat,11,2024,3,0,0,66,2101000
2024-11-29,Jumat,11,2024,4,0,0,122,1857000
2024-11-29,Jumat,11,2024,5,0,0,70,2137000
2024-11-30,Sabtu,11,2024,1,1,0,80,1176000
2024-11-30,Sabtu,11,2024,2,1,0,82,1901000
2024-11-30,Sabtu,11,2024,3,1,0,66,2056000
2024-11-30,Sabtu,11,2024,4,1,0,122,1600000
2024-11-30,Sabtu,11,2024,5,1,0,70,2121000
2024-12-01,Minggu,12,2024,1,1,0,80,370000
2024-12-01,Minggu,12,2024,2,1,0,82,804000
2024-12-01,Minggu,12,2024,3,1,0,66,250000
2024-12-01,Minggu,12,2024,4,1,0,122,616000
2024-12-01,Minggu,12,2024,5,1,0,70,168000
2024-12-02,Senin,12,2024,1,0,0,80,1266000
2024-12-02,Senin,12,2024,2,0,0,82,1939000
2024-12-02,Senin,12,2024,3,0,0,66,2054000
2024-12-02,Senin,12,2024,4,0,0,122,1963000
2024-12-02,Senin,12,2024,5,0,0,70,2139000
2024-12-03,Selasa,12,2024,1,0,0,80,1112000
2024-12-03,Selasa,12,2024,2,0,0,82,1715000
2024-12-03,Selasa,12,2024,3,0,0,66,1993000
2024-12-03,Selasa,12,2024,4,0,0,122,1636000
2024-12-03,Selasa,12,2024,5,0,0,70,1945000
2024-12-04,Rabu,12,2024,1,0,0,80,1324000
2024-12-04,Rabu,12,2024,2,0,0,82,1966000
2024-12-04,Rabu,12,2024,3,0,0,66,2096000
2024-12-04,Rabu,12,2024,4,0,0,122,1902000
2024-12-04,Rabu,12,2024,5,0,0,70,2095000
2024-12-05,Kamis,12,2024,1,0,0,80,1283000
2024-12-05,Kamis,12,2024,2,0,0,82,1977000
2024-12-05,Kamis,12,2024,3,0,0,66,2124000
2024-12-05,Kamis,12,2024,4,0,0,122,1900000
2024-12-05,Kamis,12,2024,5,0,0,70,2117000
2024-12-06,Jumat,12,2024,1,0,0,80,1221000
2024-12-06,Jumat,12,2024,2,0,0,82,1979000
2024-12-06,Jumat,12,2024,3,0,0,66,2144000
2024-12-06,Jumat,12,2024,4,0,0,122,1824000
2024-12-06,Jumat,12,2024,5,0,0,70,2158000
2024-12-07,Sabtu,12,2024,1,1,0,80,1175000
2024-12-07,Sabtu,12,2024,2,1,0,82,1960000
2024-12-07,Sabtu,12,2024,3,1,0,66,2051000
2024-12-07,Sabtu,12,2024,4,1,0,122,1596000
2024-12-07,Sabtu,12,2024,5,1,0,70,2114000
2024-12-08,Minggu,12,2024,1,1,0,80,341000
2024-12-08,Minggu,12,2024,2,1,0,82,809000
2024-12-08,Minggu,12,2024,3,1,0,66,250000
2024-12-08,Minggu,12,2024,4,1,0,122,601000
2024-12-08,Minggu,12,2024,5,1,0,70,168000
2024-12-09,Senin,12,2024,1,0,0,80,1103000
2024-12-09,Senin,12,2024,2,0,0,82,1944000
2024-12-09,Senin,12,2024,3,0,0,66,1907000
2024-12-09,Senin,12,2024,4,0,0,122,1754000
2024-12-09,Senin,12,2024,5,0,0,70,2039000
2024-12-10,Selasa,12,2024,1,0,0,80,1242000
2024-12-10,Selasa,12,2024,2,0,0,82,1868000
2024-12-10,Selasa,12,2024,3,0,0,66,2082000
2024-12-10,Selasa,12,2024,4,0,0,122,1900000
2024-12-10,Selasa,12,2024,5,0,0,70,2074000
2024-12-11,Rabu,12,2024,1,0,0,80,1244000
2024-12-11,Rabu,12,2024,2,0,0,82,1969000
